timestamp,key,input_type
2021-05-25 18:14:19.142147,+,KEYBOARD
2021-05-25 18:14:19.344379,1,KEYBOARD
2021-05-25 18:14:19.524191,8,KEYBOARD
2021-05-25 18:14:19.639876,+,KEYBOARD
2021-05-25 18:14:19.775786,1,KEYBOARD
2021-05-25 18:14:19.902413,9,KEYBOARD
2021-05-25 18:14:20.101921,+,KEYBOARD
2021-05-25 18:14:20.317577,2,KEYBOARD
2021-05-25 18:14:20.442429,0,KEYBOARD
2021-05-25 18:14:20.794781,Evaluate,KEYBOARD
2021-05-25 18:14:20.794781,EXPERIMENT_END,BUTTON
2021-05-25 18:14:23.172417,EXPERIMENT_START,KEYBOARD
2021-05-25 18:14:23.174371,1,KEYBOARD
2021-05-25 18:14:23.436851,+,KEYBOARD
2021-05-25 18:14:23.640960,2,KEYBOARD
2021-05-25 18:14:23.840133,+,KEYBOARD
2021-05-25 18:14:24.013441,3,KEYBOARD
2021-05-25 18:14:24.186104,+,KEYBOARD
2021-05-25 18:14:24.390087,4,KEYBOARD
2021-05-25 18:14:24.541656,+,KEYBOARD
2021-05-25 18:14:24.740490,5,KEYBOARD
2021-05-25 18:14:24.914762,+,KEYBOARD
2021-05-25 18:14:25.116982,6,KEYBOARD
2021-05-25 18:14:25.282695,+,KEYBOARD
2021-05-25 18:14:25.457474,7,KEYBOARD
2021-05-25 18:14:25.630719,+,KEYBOARD
2021-05-25 18:14:25.817804,8,KEYBOARD
2021-05-25 18:14:25.959592,+,KEYBOARD
2021-05-25 18:14:26.122112,9,KEYBOARD
2021-05-25 18:14:26.282396,+,KEYBOARD
2021-05-25 18:14:26.510420,1,KEYBOARD
2021-05-25 18:14:26.610414,0,KEYBOARD
2021-05-25 18:14:26.835435,+,KEYBOARD
2021-05-25 18:14:26.950796,1,KEYBOARD
2021-05-25 18:14:27.151422,1,KEYBOARD
2021-05-25 18:14:27.348220,+,KEYBOARD
2021-05-25 18:14:27.420283,1,KEYBOARD
2021-05-25 18:14:27.529368,2,KEYBOARD
2021-05-25 18:14:27.732368,+,KEYBOARD
2021-05-25 18:14:27.884436,1,KEYBOARD
2021-05-25 18:14:27.974576,3,KEYBOARD
2021-05-25 18:14:28.098300,+,KEYBOARD
2021-05-25 18:14:28.289932,1,KEYBOARD
2021-05-25 18:14:28.380738,4,KEYBOARD
2021-05-25 18:14:28.536638,+,KEYBOARD
2021-05-25 18:14:28.664179,1,KEYBOARD
2021-05-25 18:14:28.762063,5,KEYBOARD
2021-05-25 18:14:28.881527,+,KEYBOARD
2021-05-25 18:14:29.022237,1,KEYBOARD
2021-05-25 18:14:29.092653,6,KEYBOARD
2021-05-25 18:14:29.201938,+,KEYBOARD
2021-05-25 18:14:29.487064,1,KEYBOARD
2021-05-25 18:14:29.609648,7,KEYBOARD
2021-05-25 18:14:29.736771,+,KEYBOARD
2021-05-25 18:14:29.965722,1,KEYBOARD
2021-05-25 18:14:30.121162,8,KEYBOARD
2021-05-25 18:14:30.238151,+,KEYBOARD
2021-05-25 18:14:30.399513,1,KEYBOARD
2021-05-25 18:14:30.530162,9,KEYBOARD
2021-05-25 18:14:30.640856,+,KEYBOARD
2021-05-25 18:14:30.870444,2,KEYBOARD
2021-05-25 18:14:30.960396,0,KEYBOARD
2021-05-25 18:14:31.711074,Evaluate,KEYBOARD
2021-05-25 18:14:31.711074,EXPERIMENT_END,BUTTON
2021-05-25 18:14:36.084069,EXPERIMENT_START,KEYBOARD
2021-05-25 18:14:36.086023,1,KEYBOARD
2021-05-25 18:14:36.322170,+,KEYBOARD
2021-05-25 18:14:36.551427,2,KEYBOARD
2021-05-25 18:14:36.722744,+,KEYBOARD
2021-05-25 18:14:36.913649,3,KEYBOARD
2021-05-25 18:14:37.123138,+,KEYBOARD
2021-05-25 18:14:37.285895,4,KEYBOARD
2021-05-25 18:14:37.491003,+,KEYBOARD
2021-05-25 18:14:37.707283,5,KEYBOARD
2021-05-25 18:14:37.883996,+,KEYBOARD
2021-05-25 18:14:38.071953,6,KEYBOARD
2021-05-25 18:14:38.281828,+,KEYBOARD
2021-05-25 18:14:38.465844,7,KEYBOARD
2021-05-25 18:14:38.657342,+,KEYBOARD
2021-05-25 18:14:38.871831,8,KEYBOARD
2021-05-25 18:14:39.042853,+,KEYBOARD
2021-05-25 18:14:39.202350,9,KEYBOARD
2021-05-25 18:14:39.392376,+,KEYBOARD
2021-05-25 18:14:39.580198,1,KEYBOARD
2021-05-25 18:14:39.673364,0,KEYBOARD
2021-05-25 18:14:39.858044,+,KEYBOARD
2021-05-25 18:14:39.993582,1,KEYBOARD
2021-05-25 18:14:40.200230,1,KEYBOARD
2021-05-25 18:14:40.373316,+,KEYBOARD
2021-05-25 18:14:40.473550,1,KEYBOARD
2021-05-25 18:14:40.572749,2,KEYBOARD
2021-05-25 18:14:40.744901,+,KEYBOARD
2021-05-25 18:14:40.888427,1,KEYBOARD
2021-05-25 18:14:40.973321,3,KEYBOARD
2021-05-25 18:14:41.099683,+,KEYBOARD
2021-05-25 18:14:41.305532,1,KEYBOARD
2021-05-25 18:14:41.416161,4,KEYBOARD
2021-05-25 18:14:41.532280,+,KEYBOARD
2021-05-25 18:14:41.741832,1,KEYBOARD
2021-05-25 18:14:41.852933,5,KEYBOARD
2021-05-25 18:14:41.973121,+,KEYBOARD
2021-05-25 18:14:42.161915,1,KEYBOARD
2021-05-25 18:14:42.258619,6,KEYBOARD
2021-05-25 18:14:42.342693,+,KEYBOARD
2021-05-25 18:14:42.573860,1,KEYBOARD
2021-05-25 18:14:42.700193,7,KEYBOARD
2021-05-25 18:14:42.816603,+,KEYBOARD
2021-05-25 18:14:43.025447,1,KEYBOARD
2021-05-25 18:14:43.235077,8,KEYBOARD
2021-05-25 18:14:43.341973,+,KEYBOARD
2021-05-25 18:14:43.498420,1,KEYBOARD
2021-05-25 18:14:43.622028,9,KEYBOARD
2021-05-25 18:14:43.724735,+,KEYBOARD
2021-05-25 18:14:43.979467,2,KEYBOARD
2021-05-25 18:14:44.108013,0,KEYBOARD
2021-05-25 18:14:44.645188,Evaluate,KEYBOARD
2021-05-25 18:14:44.645188,EXPERIMENT_END,BUTTON
2021-05-25 18:14:48.160967,EXPERIMENT_START,KEYBOARD
2021-05-25 18:14:48.162921,1,KEYBOARD
2021-05-25 18:14:48.376988,+,KEYBOARD
2021-05-25 18:14:48.551110,2,KEYBOARD
2021-05-25 18:14:48.725928,+,KEYBOARD
2021-05-25 18:14:48.883451,3,KEYBOARD
2021-05-25 18:14:49.063066,+,KEYBOARD
2021-05-25 18:14:49.216442,4,KEYBOARD
2021-05-25 18:14:49.397808,+,KEYBOARD
2021-05-25 18:14:49.549459,5,KEYBOARD
2021-05-25 18:14:49.728598,+,KEYBOARD
2021-05-25 18:14:49.878322,6,KEYBOARD
2021-05-25 18:14:50.067124,+,KEYBOARD
2021-05-25 18:14:50.203413,7,KEYBOARD
2021-05-25 18:14:50.392140,+,KEYBOARD
2021-05-25 18:14:50.530690,8,KEYBOARD
2021-05-25 18:14:50.671636,+,KEYBOARD
2021-05-25 18:14:50.847204,9,KEYBOARD
2021-05-25 18:14:51.020579,+,KEYBOARD
2021-05-25 18:14:51.224634,1,KEYBOARD
2021-05-25 18:14:51.333404,0,KEYBOARD
2021-05-25 18:14:51.549601,+,KEYBOARD
2021-05-25 18:14:51.685402,1,KEYBOARD
2021-05-25 18:14:51.908471,1,KEYBOARD
2021-05-25 18:14:52.095332,+,KEYBOARD
2021-05-25 18:14:52.163262,1,KEYBOARD
2021-05-25 18:14:52.260553,2,KEYBOARD
2021-05-25 18:14:52.420696,+,KEYBOARD
2021-05-25 18:14:52.541282,1,KEYBOARD
2021-05-25 18:14:52.623307,3,KEYBOARD
2021-05-25 18:14:52.736533,+,KEYBOARD
2021-05-25 18:14:52.957138,1,KEYBOARD
2021-05-25 18:14:53.014780,4,KEYBOARD
2021-05-25 18:14:53.177531,+,KEYBOARD
2021-05-25 18:14:53.338577,1,KEYBOARD
2021-05-25 18:14:53.472326,5,KEYBOARD
2021-05-25 18:14:53.582185,+,KEYBOARD
2021-05-25 18:14:53.731660,1,KEYBOARD
2021-05-25 18:14:53.816025,6,KEYBOARD
2021-05-25 18:14:53.935316,+,KEYBOARD
2021-05-25 18:14:54.141357,1,KEYBOARD
2021-05-25 18:14:54.219727,7,KEYBOARD
2021-05-25 18:14:54.363709,+,KEYBOARD
2021-05-25 18:14:54.561037,1,KEYBOARD
2021-05-25 18:14:54.750913,8,KEYBOARD
2021-05-25 18:14:54.896840,+,KEYBOARD
2021-05-25 18:14:55.028371,1,KEYBOARD
2021-05-25 18:14:55.184939,9,KEYBOARD
2021-05-25 18:14:55.337804,+,KEYBOARD
2021-05-25 18:14:55.581125,2,KEYBOARD
2021-05-25 18:14:55.697315,0,KEYBOARD
2021-05-25 18:14:56.159150,Evaluate,KEYBOARD
2021-05-25 18:14:56.159150,EXPERIMENT_END,BUTTON
