timestamp,key,input_type
2021-05-24 15:03:16.841801,+,KEYBOARD
2021-05-24 15:03:16.966749,7,KEYBOARD
2021-05-24 15:03:17.144009,+,KEYBOARD
2021-05-24 15:03:17.265822,8,KEYBOARD
2021-05-24 15:03:17.742387,+,KEYBOARD
2021-05-24 15:03:17.894244,9,KEYBOARD
2021-05-24 15:03:18.124423,+,KEYBOARD
2021-05-24 15:03:18.270455,1,KEYBOARD
2021-05-24 15:03:18.384540,0,KEYBOARD
2021-05-24 15:03:18.558516,+,KEYBOARD
2021-05-24 15:03:18.673688,1,KEYBOARD
2021-05-24 15:03:18.956907,1,KEYBOARD
2021-05-24 15:03:19.199955,+,KEYBOARD
2021-05-24 15:03:19.304916,1,KEYBOARD
2021-05-24 15:03:19.390031,2,KEYBOARD
2021-05-24 15:03:19.572394,+,KEYBOARD
2021-05-24 15:03:19.677474,1,KEYBOARD
2021-05-24 15:03:19.769399,3,KEYBOARD
2021-05-24 15:03:19.905755,+,KEYBOARD
2021-05-24 15:03:20.095833,1,KEYBOARD
2021-05-24 15:03:20.258841,4,KEYBOARD
2021-05-24 15:03:20.439977,+,KEYBOARD
2021-05-24 15:03:20.634061,1,KEYBOARD
2021-05-24 15:03:20.711014,5,KEYBOARD
2021-05-24 15:03:20.829141,+,KEYBOARD
2021-05-24 15:03:20.980068,1,KEYBOARD
2021-05-24 15:03:21.046188,6,KEYBOARD
2021-05-24 15:03:21.155161,+,KEYBOARD
2021-05-24 15:03:21.372409,1,KEYBOARD
2021-05-24 15:03:21.484459,7,KEYBOARD
2021-05-24 15:03:21.601613,+,KEYBOARD
2021-05-24 15:03:21.773812,1,KEYBOARD
2021-05-24 15:03:21.971767,8,KEYBOARD
2021-05-24 15:03:22.063760,+,KEYBOARD
2021-05-24 15:03:22.228771,1,KEYBOARD
2021-05-24 15:03:22.328834,9,KEYBOARD
2021-05-24 15:03:22.441004,+,KEYBOARD
2021-05-24 15:03:22.676258,2,KEYBOARD
2021-05-24 15:03:22.791114,0,KEYBOARD
2021-05-24 15:03:23.218561,Evaluate,KEYBOARD
2021-05-24 15:03:24.384605,EXPERIMENT_END,BUTTON
2021-05-24 15:03:26.411802,EXPERIMENT_START,KEYBOARD
2021-05-24 15:03:26.413925,1,KEYBOARD
2021-05-24 15:03:26.628630,+,KEYBOARD
2021-05-24 15:03:26.804730,2,KEYBOARD
2021-05-24 15:03:26.986844,+,KEYBOARD
2021-05-24 15:03:27.157863,3,KEYBOARD
2021-05-24 15:03:27.302921,+,KEYBOARD
2021-05-24 15:03:27.467072,4,KEYBOARD
2021-05-24 15:03:27.672167,+,KEYBOARD
2021-05-24 15:03:27.818159,5,KEYBOARD
2021-05-24 15:03:28.045425,+,KEYBOARD
2021-05-24 15:03:28.154207,6,KEYBOARD
2021-05-24 15:03:28.328486,+,KEYBOARD
2021-05-24 15:03:28.479558,7,KEYBOARD
2021-05-24 15:03:28.594609,+,KEYBOARD
2021-05-24 15:03:28.812826,8,KEYBOARD
2021-05-24 15:03:29.085871,+,KEYBOARD
2021-05-24 15:03:29.250965,9,KEYBOARD
2021-05-24 15:03:29.618229,+,KEYBOARD
2021-05-24 15:03:29.775155,1,KEYBOARD
2021-05-24 15:03:29.873538,0,KEYBOARD
2021-05-24 15:03:30.145524,+,KEYBOARD
2021-05-24 15:03:30.241327,1,KEYBOARD
2021-05-24 15:03:30.451657,1,KEYBOARD
2021-05-24 15:03:30.631661,+,KEYBOARD
2021-05-24 15:03:30.711683,1,KEYBOARD
2021-05-24 15:03:30.797686,2,KEYBOARD
2021-05-24 15:03:30.932049,+,KEYBOARD
2021-05-24 15:03:31.066176,1,KEYBOARD
2021-05-24 15:03:31.164276,3,KEYBOARD
2021-05-24 15:03:31.292128,+,KEYBOARD
2021-05-24 15:03:31.456439,1,KEYBOARD
2021-05-24 15:03:31.654507,4,KEYBOARD
2021-05-24 15:03:31.769951,+,KEYBOARD
2021-05-24 15:03:31.933775,1,KEYBOARD
2021-05-24 15:03:32.049836,5,KEYBOARD
2021-05-24 15:03:32.183658,+,KEYBOARD
2021-05-24 15:03:32.351920,1,KEYBOARD
2021-05-24 15:03:32.490108,6,KEYBOARD
2021-05-24 15:03:32.593937,+,KEYBOARD
2021-05-24 15:03:32.849381,1,KEYBOARD
2021-05-24 15:03:32.945365,7,KEYBOARD
2021-05-24 15:03:33.101405,+,KEYBOARD
2021-05-24 15:03:33.326350,1,KEYBOARD
2021-05-24 15:03:33.473612,8,KEYBOARD
2021-05-24 15:03:33.564529,+,KEYBOARD
2021-05-24 15:03:33.723548,1,KEYBOARD
2021-05-24 15:03:33.822689,9,KEYBOARD
2021-05-24 15:03:33.947528,+,KEYBOARD
2021-05-24 15:03:34.179972,2,KEYBOARD
2021-05-24 15:03:34.271885,0,KEYBOARD
2021-05-24 15:03:35.068808,Evaluate,KEYBOARD
2021-05-24 15:03:36.048451,EXPERIMENT_END,BUTTON
2021-05-24 15:03:36.741836,EXPERIMENT_START,KEYBOARD
2021-05-24 15:03:36.743927,1,KEYBOARD
2021-05-24 15:03:36.958896,+,KEYBOARD
2021-05-24 15:03:37.150005,2,KEYBOARD
2021-05-24 15:03:37.294885,+,KEYBOARD
2021-05-24 15:03:37.440105,3,KEYBOARD
2021-05-24 15:03:37.613167,+,KEYBOARD
2021-05-24 15:03:37.754207,4,KEYBOARD
2021-05-24 15:03:37.927305,+,KEYBOARD
2021-05-24 15:03:38.102380,5,KEYBOARD
2021-05-24 15:03:38.300535,+,KEYBOARD
2021-05-24 15:03:38.472688,6,KEYBOARD
2021-05-24 15:03:38.612594,+,KEYBOARD
2021-05-24 15:03:38.775775,7,KEYBOARD
2021-05-24 15:03:38.920725,+,KEYBOARD
2021-05-24 15:03:39.149967,8,KEYBOARD
2021-05-24 15:03:39.565355,+,KEYBOARD
2021-05-24 15:03:39.750210,9,KEYBOARD
2021-05-24 15:03:39.984310,+,KEYBOARD
2021-05-24 15:03:40.153496,1,KEYBOARD
2021-05-24 15:03:40.271525,0,KEYBOARD
2021-05-24 15:03:40.527727,+,KEYBOARD
2021-05-24 15:03:40.645559,1,KEYBOARD
2021-05-24 15:03:40.863840,1,KEYBOARD
2021-05-24 15:03:41.082871,+,KEYBOARD
2021-05-24 15:03:41.171885,1,KEYBOARD
2021-05-24 15:03:41.286872,2,KEYBOARD
2021-05-24 15:03:41.451303,+,KEYBOARD
2021-05-24 15:03:41.573519,1,KEYBOARD
2021-05-24 15:03:41.684625,3,KEYBOARD
2021-05-24 15:03:41.797463,+,KEYBOARD
2021-05-24 15:03:41.970681,1,KEYBOARD
2021-05-24 15:03:42.053816,4,KEYBOARD
2021-05-24 15:03:42.202656,+,KEYBOARD
2021-05-24 15:03:42.344824,1,KEYBOARD
2021-05-24 15:03:42.453078,5,KEYBOARD
2021-05-24 15:03:42.558842,+,KEYBOARD
2021-05-24 15:03:42.756186,1,KEYBOARD
2021-05-24 15:03:42.835265,6,KEYBOARD
2021-05-24 15:03:42.988075,+,KEYBOARD
2021-05-24 15:03:43.222480,1,KEYBOARD
2021-05-24 15:03:43.355371,7,KEYBOARD
2021-05-24 15:03:43.480284,+,KEYBOARD
